Category,Name,Price,Url
Điện thoại di động,Điện thoại iPhone 11 Pro Max 64GB Xanh lá,['26.990.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-11-pro-max-64gb-xanh-la.html
Điện thoại di động,Điện thoại Samsung Galaxy Note 20 Ultra Đen,['22.990.000đ'],https://www.nguyenkim.com/dien-thoai-samsung-galaxy-note-20-ultra-den.html
Điện thoại di động,Điện thoại Samsung Galaxy Note 20 Ultra Trắng,['22.990.000đ'],https://www.nguyenkim.com/dien-thoai-samsung-galaxy-note-20-ultra-trang.html
Điện thoại di động,Điện thoại iPhone 8 Plus 128GB Xám,['13.190.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-8-plus-128gb-xam.html
Điện thoại di động,Điện thoại iPhone SE 128GB Đen (2020),['11.990.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-se-128gb-den-2020.html
Điện thoại di động,Điện thoại Xiaomi Redmi Note 9 Pro 6GB/128GB Xám,['6.490.000đ'],https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-note-9-pro-6gb-128gb-xam.html
Điện thoại di động,Điện thoại Oppo A53 (4GB/128GB) Xanh,['3.950.000đ'],https://www.nguyenkim.com/dien-thoai-oppo-a53-4gb-128gb-xanh.html
Điện thoại di động,Vsmart Active 3 (4GB/64GB) Đen Thạch Anh,['3.090.000đ'],https://www.nguyenkim.com/vsmart-active-3-4gb-64gb-den-thach-anh.html
Điện thoại di động,Điện thoại Samsung Galaxy A11 Trắng,['3.090.000đ'],https://www.nguyenkim.com/dien-thoai-samsung-galaxy-a11.html
Điện thoại di động,Điện thoại Xiaomi Redmi 9A 2GB/32GB Xanh dương,['1.840.000đ'],https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-9a-2gb-32gb-xanh-duong.html
Điện thoại di động,Samsung Galaxy A51 128GB Đen,['6.350.000đ'],https://www.nguyenkim.com/dien-thoai-samsung-galaxy-a51-128gb.html?pid=92411
Điện thoại di động,Điện thoại Vsmart Live 4 (6GB/64GB) Xanh lục bảo,['4.390.000đ'],https://www.nguyenkim.com/dien-thoai-vsmart-live-4-6gb-64gb-xanh-luc-bao.html
Điện thoại di động,Điện thoại Oppo A53 (4GB/128GB) Đen,['3.950.000đ'],https://www.nguyenkim.com/dien-thoai-oppo-a53-4gb-128gb-den.html
Điện thoại di động,Oppo A31 (4GB/128GB) Đen,['3.990.000đ'],https://www.nguyenkim.com/oppo-a31-4gb-128gb-den.html
Điện thoại di động,Điện thoại Vsmart Active 3 (6GB/64GB) Tím ngọc,['3.590.000đ'],https://www.nguyenkim.com/dien-thoai-vsmart-active-3-6gb-64gb-tim-ngoc.html
Điện thoại di động,Điện thoại OPPO A12 3GB/32GB Xanh,['2.790.000đ'],https://www.nguyenkim.com/dien-thoai-oppo-a12-3gb-32gb-xanh.html
Điện thoại di động,Điện Thoại Nokia 105 DS VN Black (2019),[],https://www.nguyenkim.com/nokia-105-ds-vn-black-2019.html
Điện thoại di động,Điện thoại iPhone 11 Pro Max 256GB Vàng đồng,['30.990.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-11-pro-max-256gb-vang-dong.html
Điện thoại di động,Điện thoại Samsung Galaxy S20+ Xám,['16.990.000đ'],https://www.nguyenkim.com/samsung-galaxy-s20-plus.html?pid=93179
Điện thoại di động,Điện thoại iPhone SE 64GB Trắng (2020),['10.990.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-se-64gb-trang-2020-vi.html
Điện thoại di động,Điện thoại Vivo V20 (8GB/128GB) Xanh hồng,['7.990.000đ'],https://www.nguyenkim.com/dien-thoai-vivo-v20-8gb-128gb-xanh-hong.html
Điện thoại di động,Điện thoại OPPO Reno4 Đen thiên thạch,['7.490.000đ'],https://www.nguyenkim.com/dien-thoai-oppo-reno4-den-thien-thach.html
Điện thoại di động,Điện thoại OPPO A92 Đen,['5.590.000đ'],https://www.nguyenkim.com/dien-thoai-oppo-a92-den.html
Điện thoại di động,Điện thoại Samsung Galaxy M21 4GB/64GB Xanh,['4.990.000đ'],https://www.nguyenkim.com/dien-thoai-samsung-galaxy-m21-xanh.html
Điện thoại di động,Điện thoại Xiaomi Redmi 9 3GB/32GB Xám,['3.190.000đ'],https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-9-3gb-32gb-xam.html
Điện thoại di động,Điện thoại Vsmart Star 4 (3GB/32GB) Xanh Coblat,['2.290.000đ'],https://www.nguyenkim.com/dien-thoai-vsmart-star-4-3gb-32gb-xanh-coblat.html
Điện thoại di động,Điện thoại Nokia 150 Xanh,[],https://www.nguyenkim.com/dien-thoai-nokia-150-xanh.html
Điện thoại di động,Điện thoại iPhone 11 Pro Max 64GB Vàng Đồng,['26.990.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-11-pro-max-64gb-vi-3.html
Điện thoại di động,Samsung Galaxy S20+ Xanh,['16.990.000đ'],https://www.nguyenkim.com/samsung-galaxy-s20-plus.html?pid=93174
Điện thoại di động,Điện thoại iPhone 8 Plus 128GB Bạc,['13.190.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-8-plus-128gb-bac.html
Điện thoại di động,Điện thoại Vsmart Aris 8GB/128GB Lam Thủy Triều,['6.990.000đ'],https://www.nguyenkim.com/dien-thoai-vsmart-aris-8gb-128gb-lam-thuy-trieu.html
Điện thoại di động,Điện thoại Samsung Galaxy A51 Bạc độc đáo,['6.350.000đ'],https://www.nguyenkim.com/dien-thoai-samsung-galaxy-a51-bac-doc-dao.html
Điện thoại di động,Điện thoại Vsmart Aris (6GB/64GB) Xám nhật thực,['5.790.000đ'],https://www.nguyenkim.com/dien-thoai-vsmart-aris-6gb-64gb-xam-nhat-thuc.html
Điện thoại di động,Điện thoại Xiaomi Redmi Note 9 4GB/128GB Trắng,['4.490.000đ'],https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-note-9-4gb-128gb-trang.html
Điện thoại di động,Điện thoại Xiaomi Redmi Note 9 4GB/128GB Xám,['4.490.000đ'],https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-note-9-4gb-128gb-xam.html
Điện thoại di động,Điện thoại OPPO A12 4GB/64GB Xanh,['3.290.000đ'],https://www.nguyenkim.com/dien-thoai-oppo-a12-4gb-64gb-xanh.html
Điện thoại di động,Điện thoại Realme C12 Xanh hải quân,['3.290.000đ'],https://www.nguyenkim.com/dien-thoai-realme-c12-xanh-hai-quan.html
Điện thoại di động,Điện thoại Vsmart Joy 4 (4GB/64GB) Đen cẩm thạch,['3.100.000đ'],https://www.nguyenkim.com/dien-thoai-vsmart-joy-4-4gb-64gb-den-cam-thach.html
Điện thoại di động,Điện thoại Vivo U10 Xanh Huỳnh Quang,['2.990.000đ'],https://www.nguyenkim.com/dien-thoai-vivo-u10-xanh-huynh-quang.html
Điện thoại di động,Điện thoại OPPO A12 3GB/32GB Đen,['2.790.000đ'],https://www.nguyenkim.com/dien-thoai-oppo-a12-3gb-32gb-den.html
Điện thoại di động,Điện thoại Nokia 2.4 Tím,['2.390.000đ'],https://www.nguyenkim.com/dien-thoai-nokia-2.4-tim.html
Điện thoại di động,Điện thoại Vsmart Star 4 (3GB/32GB) Trắng,['2.290.000đ'],https://www.nguyenkim.com/dien-thoai-vsmart-star-4-3gb-32gb-trang.html
Điện thoại di động,Điện thoại Xiaomi Redmi 9A 2GB/32GB Xám,['1.840.000đ'],https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-9a-2gb-32gb-xam.html
Điện thoại di động,Điện thoại Nokia C2 Đen,['1.590.000đ'],https://www.nguyenkim.com/dien-thoai-nokia-c2-den.html
Điện thoại di động,Điện thoại Nokia C2 Xanh lục,['1.590.000đ'],https://www.nguyenkim.com/dien-thoai-nokia-c2-xanh-luc.html
Điện thoại di động,Điện thoại Nokia 150 Đỏ,[],https://www.nguyenkim.com/dien-thoai-nokia-150-do.html
Điện thoại di động,Điện thoại iPhone 11 Pro Max 256GB Xanh lá,['30.990.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-11-pro-max-256gb-xanh-la.html
Điện thoại di động,Điện thoại iPhone 11 Pro Max 64GB Vàng đồng,['26.990.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-11-pro-max-64gb-vang-dong.html
Điện thoại di động,Điện thoại Samsung Galaxy S20 Ultra Xám,['20.990.000đ'],https://www.nguyenkim.com/samsung-galaxy-s20-ultra.html
Điện thoại di động,Điện thoại iPhone 11 128GB Đen,['18.990.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-11-128gb.html?pid=87815
Điện thoại di động,Điện thoại iPhone 8 Plus 128GB Vàng đồng,['13.190.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-8-plus-128gb-vang-dong.html
Điện thoại di động,Điện thoại iPhone SE 128GB Đen (2020),['11.990.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-se-128gb-den-2020-vi.html
Điện thoại di động,Điện thoại iPhone SE 128GB Đỏ (2020),['11.990.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-se-128gb-do-2020.html
Điện thoại di động,Điện thoại iPhone SE 64GB Đỏ (2020),['10.990.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-se-64gb-do-2020.html
Điện thoại di động,Điện thoại Oppo A93 (8GB/128GB) Trắng,['7.090.000đ'],https://www.nguyenkim.com/dien-thoai-oppo-a93-8gb-128gb-trang.html
Điện thoại di động,Điện thoại Xiaomi Redmi Note 9 Pro 6GB/64GB Xám,['5.990.000đ'],https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-note-9-pro-6gb-64gb-xam.html
Điện thoại di động,Điện thoại Vivo Y20s (6GB/128GB) Xanh pha lê,['4.690.000đ'],https://www.nguyenkim.com/dien-thoai-vivo-y20s-6gb-128gb-xanh-pha-le.html
Điện thoại di động,Điện thoại Xiaomi Redmi Note 9 4GB/128GB Xanh lá,['4.490.000đ'],https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-note-9-4gb-128gb-xanh-la.html
Điện thoại di động,Oppo A31 (4GB/128GB) Trắng,['3.990.000đ'],https://www.nguyenkim.com/oppo-a31-4gb-128gb-trang.html
Điện thoại di động,Điện thoại Vsmart Active 3 (4GB/64GB) Xanh Sapphire,['3.090.000đ'],https://www.nguyenkim.com/vsmart-active-3-4gb-64gb-xanh-sapphire.html
Điện thoại di động,Điện thoại Vsmart Active 3 (6GB/64GB) Xanh Sapphire,['3.590.000đ'],https://www.nguyenkim.com/dien-thoai-vsmart-active-3-6gb-64gb-xanh-sapphire.html
Điện thoại di động,Điện thoại Xiaomi Redmi 9C 3GB/64GB Xanh dương,['2.790.000đ'],https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-9c-3gb-64gb-xanh-duong.html
Điện thoại di động,Điện thoại Xiaomi Redmi 9C 3GB/64GB Cam,['2.790.000đ'],https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-9c-3gb-64gb-cam.html
Điện thoại di động,Điện thoại Vivo Y11 Xanh Ngọc Trai,['2.790.000đ'],https://www.nguyenkim.com/dien-thoai-vivo-y11-xanh-ngoc-trai.html
Điện thoại di động,Điện thoại Vivo Y11 Đỏ San Hô,['2.790.000đ'],https://www.nguyenkim.com/vivo-y11-do-san-ho.html
Điện thoại di động,Realme C3 Đỏ,['2.790.000đ'],https://www.nguyenkim.com/realme-c3-do.html
Điện thoại di động,Điện thoại Nokia 2.4 Xám,['2.390.000đ'],https://www.nguyenkim.com/dien-thoai-nokia-2.4-xam.html
Điện thoại di động,Điện thoại Vivo Y1s (2GB/32GB) Xanh quang cực,['2.390.000đ'],https://www.nguyenkim.com/dien-thoai-vivo-y1s-2gb-32gb-xanh-quang-cuc.html
Điện thoại di động,Điện thoại Vivo Y1s (2GB/32GB) Đen lục bảo,['2.390.000đ'],https://www.nguyenkim.com/dien-thoai-vivo-y1s-2gb-32gb-den-luc-bao.html
Điện thoại di động,Điện thoại Vsmart Star 4 (3GB/32GB) Đen,['2.290.000đ'],https://www.nguyenkim.com/dien-thoai-vsmart-star-4-3gb-32gb-den.html
Điện thoại di động,Điện thoại Nokia 215 4G Đen,[],https://www.nguyenkim.com/dien-thoai-nokia-215-4g-den.html
Điện thoại di động,Điện Thoại Nokia 105 DS VN Blue (2019),[],https://www.nguyenkim.com/nokia-105-ds-vn-blue-2019.html
Điện thoại di động,NOKIA 230 DUAL SIM (KHÔNG KÈM THẺ NHỚ),['1.200.000đ'],https://www.nguyenkim.com/nokia-230-dual-sim-den-no-card.html
Điện thoại di động,Điện thoại Vsmart Aris 8GB/128GB Xám Nhật Thực,[],https://www.nguyenkim.com/dien-thoai-vsmart-aris-8gb-128gb-xam-nhat-thuc.html
Điện thoại di động,Điện thoại Vsmart Aris 8GB/128GB Lục Cực Quang,[],https://www.nguyenkim.com/dien-thoai-vsmart-aris-8gb-128gb-luc-cuc-quang.html
Điện thoại di động,Điện thoại Nokia 150 Đen,[],https://www.nguyenkim.com/dien-thoai-nokia-150-den.html
Điện thoại di động,Điện thoại Samsung Galaxy A51 128GB Trắng,['6.350.000đ'],https://www.nguyenkim.com/dien-thoai-samsung-galaxy-a51-128gb.html
Điện thoại di động,Điện thoại Vivo Y11 Xanh Ngọc Bích,['2.790.000đ'],https://www.nguyenkim.com/vivo-y11-xanh-ngoc-bich.html
Điện thoại di động,Điện thoại Vsmart Joy 4 (3GB/64GB) Xanh ngọc lam,[],https://www.nguyenkim.com/dien-thoai-vsmart-joy-4-3gb-64gb-xanh-ngoc-lam.html
Điện thoại di động,Điện thoại Vivo Y20 (4GB/64GB) Xanh thiên tú,['3.690.000đ'],https://www.nguyenkim.com/dien-thoai-vivo-y20-4gb-64gb-xanh-thien-tu.html
Điện thoại di động,Điện Thoại Nokia 110 DS Đen,[],https://www.nguyenkim.com/dien-thoai-nokia-110-ds-den.html
Điện thoại di động,Điện thoại Vivo Y20s (6GB/128GB) Đen thủy tinh,['4.690.000đ'],https://www.nguyenkim.com/dien-thoai-vivo-y20s-6gb-128gb-den-thuy-tinh.html
Điện thoại di động,Điện thoại Vivo Y20 (4GB/64GB) Trắng tinh sương,['3.690.000đ'],https://www.nguyenkim.com/dien-thoai-vivo-y20-4gb-64gb-trang-tinh-suong.html
Điện thoại di động,Điện thoại Realme C11 Xám hạt tiêu,['2.490.000đ'],https://www.nguyenkim.com/dien-thoai-realme-c11-xam-hat-tieu.html
Điện thoại di động,Điện thoại Vivo V20 SE 8GB/128GB Đen,['6.690.000đ'],https://www.nguyenkim.com/dien-thoai-vivo-v20-se-8gb-128gb-den.html
Điện thoại di động,Điện thoại Nokia 6300 4G Đen Xám,['1.240.000đ'],https://www.nguyenkim.com/dien-thoai-nokia-6300-4g-den-xam.html
Điện thoại di động,Điện thoại Realme C15 Xanh Hải Dương,['3.890.000đ'],https://www.nguyenkim.com/dien-thoai-realme-c15-xanh-hai-duong.html
Điện thoại di động,Điện thoại Realme C15 Bạc Hải Âu,['3.890.000đ'],https://www.nguyenkim.com/dien-thoai-realme-c15-bac-hai-au.html
Điện thoại di động,Điện thoại Realme C12 Đỏ san hô,['3.290.000đ'],https://www.nguyenkim.com/dien-thoai-realme-c12-do-san-ho.html
Điện thoại di động,Điện thoại Vivo V20 SE 8GB/128GB Xanh,['6.690.000đ'],https://www.nguyenkim.com/dien-thoai-vivo-v20-se-8gb-128gb-xanh.html
Điện thoại di động,Điện thoại iPhone SE 128GB Trắng (2020),['11.990.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-se-128gb-trang-2020.html
Điện thoại di động,Điện thoại Vsmart Joy 4 (3GB/64GB) Trắng ngọc trai,['3.090.000đ'],https://www.nguyenkim.com/dien-thoai-vsmart-joy-4-3gb-64gb-trang-ngoc-trai.html
Điện thoại di động,Điện thoại OPPO A92 Tím,['5.590.000đ'],https://www.nguyenkim.com/dien-thoai-oppo-a92-tim.html
Điện thoại di động,Điện thoại Vivo V20 (8GB/128GB) Đen,['7.990.000đ'],https://www.nguyenkim.com/dien-thoai-vivo-v20-8gb-128gb-den.html
Điện thoại di động,Điện thoại Nokia 8000 4G Đen,[],https://www.nguyenkim.com/dien-thoai-nokia-8000-4g-den.html
Điện thoại di động,Điện thoại iPhone 11 Pro Max 64GB Xanh Lá,['26.990.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-11-pro-max-64gb-vi.html
Điện thoại di động,Điện thoại Vivo Y19 Đen Phong Vân,['4.590.000đ'],https://www.nguyenkim.com/vivo-y19-den.html
Điện thoại di động,Nokia 230 DS VN Dark Blue (2018),['1.200.000đ'],https://www.nguyenkim.com/nokia-230-ds-vn-dark-blue-2018.html
Điện thoại di động,Điện thoại Realme 6i Trắng sữa,['3.990.000đ'],https://www.nguyenkim.com/dien-thoai-realme-6i-trang-sua.html
Điện thoại di động,Vivo Y19 (6GB/128GB) Trắng Sương Mai,['4.590.000đ'],https://www.nguyenkim.com/vivo-y19-trang.html
Điện thoại di động,Điện thoại Realme C3 Xanh,['2.790.000đ'],https://www.nguyenkim.com/dien-thoai-realme-c3-xanh.html
Điện thoại di động,Điện thoại Realme 6i Xanh lục trà,['3.990.000đ'],https://www.nguyenkim.com/dien-thoai-realme-6i-xanh-luc-tra.html
Điện thoại di động,Điện thoại Xiaomi Redmi 9 3GB/32GB Xanh lá,['3.190.000đ'],https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-9-3gb-32gb-xanh-la.html
Điện thoại di động,Điện thoại iPhone 11 Pro Max 64GB Xám,['26.990.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-11-pro-max-64gb-xam.html
Điện thoại di động,Điện thoại Vivo Y30 4GB/128GB Xanh Dương,['4.090.000đ'],https://www.nguyenkim.com/dien-thoai-vivo-y30-xanh-duong.html
Điện thoại di động,Điện thoại Vivo Y30 4GB/128GB Trắng,['4.090.000đ'],https://www.nguyenkim.com/dien-thoai-vivo-y30-trang.html
Điện thoại di động,Điện thoại iPhone 11 Pro Max 256GB Xám,['30.990.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-11-pro-max-256gb-xam.html
Điện thoại di động,Điện thoại iPhone SE 64GB Đen (2020),['10.990.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-se-64gb-den-2020.html
Điện thoại di động,Điện thoại Nokia 105 TA -1203 SSVN Blue,[],https://www.nguyenkim.com/dien-thoai-nokia-105-ss-blue.html
Điện thoại di động,Điện thoại Samsung Galaxy S20 Ultra Đen,['20.990.000đ'],https://www.nguyenkim.com/samsung-galaxy-s20-ultra.html?pid=93169
Điện thoại di động,Điện thoại Vivo Y50 Đen,['5.490.000đ'],https://www.nguyenkim.com/dien-thoai-vivo-y50-den.html
Điện thoại di động,Điện thoại Nokia 5310 Đen Đỏ 2020,['949.000đ'],https://www.nguyenkim.com/dien-thoai-nokia-5310-den-do-2020.html
Điện thoại di động,Samsung Galaxy S20+ Đen,['16.990.000đ'],https://www.nguyenkim.com/samsung-galaxy-s20-plus.html
Điện thoại di động,Điện thoại Vsmart Joy 4 (3GB/64GB) Đen cẩm thạch,['3.090.000đ'],https://www.nguyenkim.com/dien-thoai-vsmart-joy-4-3gb-64gb-den-cam-thach.html
Điện thoại di động,iPhone 11 Pro 512GB Xám,['31.490.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-11-512gb.html?pid=90347
Điện thoại di động,Điện thoại iPhone SE 64GB Trắng (2020),['10.990.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-se-64gb-trang-2020.html
Điện thoại di động,iPhone 11 Pro 512GB Xanh Lá,['31.490.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-11-512gb.html
Điện thoại di động,Điện thoại iPhone 11 Pro Max 256GB Bạc,['30.990.000đ'],https://www.nguyenkim.com/dien-thoai-iphone-11-pro-max-256gb-bac.html
Điện thoại di động,Điện Thoại Nokia 105 SS Black,[],https://www.nguyenkim.com/dien-thoai-nokia-105-ss-black.html
Điện thoại di động,Điện thoại Vivo Y50 Xanh,['5.490.000đ'],https://www.nguyenkim.com/dien-thoai-vivo-y50-xanh.html
Điện thoại di động,Oppo Find X2 Đen,[],https://www.nguyenkim.com/oppo-find-x2-den.html
